slow_ema,fast_ema,perf
86,137,357.64872594466095
87,137,325.7990477411432
88,137,327.917082236452
89,137,317.28063605382647
90,137,324.1533012993019
91,137,320.0351138976217
92,137,329.1433113325427
93,137,337.1722230525484
94,137,322.8359503519302
95,137,301.6848446928864
96,137,299.29585674768555
97,137,297.38092513323227
98,137,302.52377869790735
99,137,294.7296140690611
100,137,295.8415347772256
101,137,303.1760274839413
102,137,336.89658702419035
103,137,358.51867198884065
104,137,383.61937938663687
105,137,369.40964525757045
106,137,354.33555964552534
107,137,329.9748428465594
108,137,312.0453453951099
109,137,311.852428152551
110,137,335.7497583966984
111,137,337.89622818875307
112,137,329.19865059140164
113,137,317.0739017319758
114,137,313.6656746196463
115,137,292.8891869670863
116,137,278.61999328247424
117,137,263.88552324366754
118,137,272.15990035732005
119,137,278.4490404494054
120,137,293.88202213381203
121,137,298.32932373345454
122,137,297.29385803468455
123,137,298.35034883105277
124,137,288.9994981910157
125,137,307.14493144231267
126,137,329.42894329041104
127,137,340.62301545793827
128,137,352.0582041472376
129,137,352.0899875974593
130,137,341.918541443014
131,137,349.1348612104444
132,137,327.7883401850954
133,137,349.9635818509301
134,137,342.47194090898364
135,137,336.047988393563
136,137,348.7447484639925
1,138,0.29922664620383094
2,138,3.5577782357651784
3,138,9.835926165004523
4,138,17.441942708485396
5,138,25.748993987060576
6,138,31.685570275314024
7,138,52.539692698550425
8,138,57.901890707739554
9,138,77.22903271806813
10,138,90.82169707149075
11,138,107.34950873375873
12,138,112.92228935128264
13,138,101.70584284770884
14,138,112.49658271181966
15,138,112.57923244054994
16,138,107.77486099520145
17,138,111.6160712962504
18,138,103.03582634312153
19,138,109.28609072254191
20,138,117.23028822465837
21,138,140.4987441861139
22,138,136.75151919907918
23,138,151.08446366520198
24,138,161.58398422679622
25,138,160.92919410128283
26,138,171.8125268835156
27,138,165.8829493607523
28,138,186.18419788450717
29,138,196.8379950880534
30,138,199.98743116648802
31,138,198.43767088313362
32,138,200.4102558941916
33,138,181.75839753847163
34,138,202.3120928449052
35,138,204.65967791787642
36,138,236.68200113217026
37,138,223.74053891815197
38,138,244.1895247668777
39,138,243.15423698018557
40,138,266.47311553477124
41,138,269.99598648692637
42,138,317.6316872727741
43,138,361.03457904062924
44,138,314.2763567420791
45,138,313.1538623670255
46,138,315.0729320503594
47,138,291.8498749406926
48,138,307.6817181386782
49,138,317.32286811373774
50,138,334.59828438452587
51,138,376.94027703875713
52,138,361.83229226358793
53,138,353.28335573942485
54,138,337.6485337098157
55,138,355.02662611332966
56,138,336.39706679531
57,138,314.54789357515347
58,138,332.29201266681736
59,138,305.393683250885
60,138,300.58340468425683
61,138,292.00039117813026
62,138,285.27015464581723
63,138,277.55012454216654
64,138,280.6486799755355
65,138,303.09936012939653
66,138,309.03137843680173
67,138,336.29909380077737
68,138,344.10098667807205
69,138,390.1467703130589
70,138,377.48336033124735
71,138,381.7806123984708
72,138,370.2988579314264
73,138,334.56803344162216
74,138,308.8356661020849
75,138,344.39736006819504
76,138,335.55090100779967
77,138,356.88774318299517
78,138,362.9925476525619
79,138,330.6928774260318
80,138,342.5317053417067
81,138,356.91852069850535
82,138,358.42856069551675
83,138,360.694167311955
84,138,381.1626980207057
85,138,350.107463714275
86,138,326.4813036918883
87,138,334.55215469937303
88,138,315.9638992891874
89,138,324.2558897197693
90,138,327.5990047621822
91,138,333.0288733450545
92,138,334.7545408199478
93,138,326.72453599101004
94,138,299.18057935490333
95,138,300.29827979957975
96,138,297.45657996470663
97,138,296.23199934876766
98,138,297.64568950911075
99,138,299.1411115382238
100,138,309.6592983134082
101,138,330.1677395132888
102,138,353.51795903769056
103,138,383.5363087671257
104,138,384.7107543529138
105,138,353.3187618423849
106,138,336.5054604678527
107,138,312.3155665838342
108,138,303.79507371939985
109,138,332.19378685871845
110,138,325.8540772599413
111,138,321.39858983116704
112,138,315.21457848463297
113,138,314.5751087214939
114,138,286.20722833095164
115,138,282.11049898223246
116,138,264.4135416308866
117,138,274.3736724255105
118,138,277.1837689863083
119,138,295.5656277565793
120,138,300.8633598017681
121,138,298.6204645529396
122,138,307.9052081086507
123,138,295.2173491117422
124,138,298.2142578775335
125,138,330.4302256039036
126,138,345.66588920543387
127,138,352.20065666780715
128,138,352.5296411638173
129,138,340.5656114959809
130,138,345.7190200757917
131,138,327.2303368721841
132,138,347.6891398256714
133,138,340.39737393887526
134,138,335.84499490894933
135,138,347.64454548877546
136,138,315.6939461557785
137,138,321.84289743720814
1,139,0.33516702602338505
2,139,3.6402512255153843
3,139,9.61644746679329
4,139,19.209789487355632
5,139,25.717508477230755
6,139,30.698463203911956
7,139,49.71917462205816
8,139,62.868133334152276
9,139,75.95768708536644
10,139,90.73106494803798
11,139,103.03834464673626
12,139,115.20908244464965
13,139,110.10899688644598
14,139,111.25076517413815
15,139,118.15057078213073
16,139,117.62687285663627
17,139,104.61257486707748
18,139,103.6235173867874
19,139,123.47438356810666
20,139,123.45652055581466
21,139,136.42873076427333
22,139,133.7175201249838
23,139,140.29178830471534
24,139,167.417010880661
25,139,165.95895980905476
26,139,172.52828957385756
27,139,165.43304018264718
28,139,189.61870628888875
29,139,191.6796332624404
30,139,193.06295036948097
31,139,203.3717990141164
32,139,199.3216368341442
33,139,192.62163777404857
34,139,203.96007872901959
35,139,211.99555193944659
36,139,235.02434585541343
37,139,232.31291015475483
38,139,245.89901367938722
39,139,261.4538161906602
40,139,265.64396675483175
41,139,307.1326759037208
42,139,342.21185753058086
43,139,335.9271713768592
44,139,302.55199286022395
45,139,334.30408720220726
46,139,307.87024630539776
47,139,292.66777079875476
48,139,325.817875474114
49,139,334.7051414818677
50,139,343.5226240793624
51,139,350.6693554268325
52,139,364.2129652191907
53,139,371.6561724790931
54,139,345.6110696427598
55,139,358.9993990906558
56,139,331.82133077790536
57,139,323.2137674538662
58,139,322.1023746382618
59,139,300.2253306455525
60,139,295.95320843633857
61,139,307.3411287699018
62,139,285.91564163284676
63,139,274.4987260444893
64,139,296.2932939529969
65,139,302.416082699268
66,139,313.7737347637347
67,139,328.1959168131513
68,139,374.29076635249584
69,139,382.14936573903975
70,139,391.52097505357995
71,139,366.31204980317426
72,139,346.50724534724384
73,139,336.1014733561509
74,139,336.51374152812963
75,139,340.87898811252165
76,139,359.223990159783
77,139,387.6275816179587
78,139,324.5505724430326
79,139,355.29808466063156
80,139,346.55025725902306
81,139,331.7427056934779
82,139,377.9990362497059
83,139,367.6887164346114
84,139,355.3243239133004
85,139,332.4727542446777
86,139,326.69721473111116
87,139,318.7019472716407
88,139,322.06520034586373
89,139,325.9884699333306
90,139,335.0295725128662
91,139,342.48809305934054
92,139,318.8468041828279
93,139,307.6619354917241
94,139,306.0875142503851
95,139,285.53562945816014
96,139,299.04668997299746
97,139,290.57537828209934
98,139,294.684215894184
99,139,319.0546926848806
100,139,330.81581815346505
101,139,350.6474489964863
102,139,368.4449056624263
103,139,376.6482374247414
104,139,360.5741934094074
105,139,339.01965650870545
106,139,310.01704224901664
107,139,311.5964704052092
108,139,334.794144192965
109,139,319.24508395150957
110,139,319.02568203323153
111,139,317.00211624531954
112,139,318.69477103200177
113,139,285.0493584150321
114,139,282.1675203892617
115,139,265.44627002774087
116,139,276.6851548587675
117,139,279.5585218557531
118,139,297.5421106738236
119,139,296.77324255094703
120,139,301.44682722311995
121,139,308.2610761947986
122,139,295.3624179403997
123,139,299.22734765842836
124,139,328.35568145673443
125,139,336.16165225752786
126,139,354.7547460057289
127,139,352.4002553877365
128,139,339.7921839773963
129,139,343.41390734305855
130,139,325.19475915076936
131,139,343.4977258331268
132,139,343.65208303854513
133,139,339.10295855957105
134,139,349.4861165044566
135,139,307.6361017401222
136,139,321.64107727606915
137,139,310.98723922512823
138,139,305.6133028814561
1,140,0.35749287943602936
2,140,3.565338520709046
3,140,10.946421111726657
4,140,19.018111828836208
5,140,25.82571926560145
6,140,32.63828465256406
7,140,47.92603154034253
8,140,65.71394788368849
9,140,75.38356804798691
10,140,84.63528534363383
11,140,106.38508724350311
12,140,116.59944686413266
13,140,107.15508931774546
14,140,109.64140585319396
15,140,118.16923482543747
16,140,125.34515629387232
17,140,111.61255930862465
18,140,106.57674604116384
19,140,125.51516809768852
20,140,125.78430195261734
21,140,125.28631410122712
22,140,132.23726504372723
23,140,155.77284268672435
24,140,157.7069097644117
25,140,160.05663303767474
26,140,176.36396465045144
27,140,176.6528932473695
28,140,198.79143623866804
29,140,182.463229508174
30,140,185.82547676292793
31,140,199.67027776770388
32,140,190.67368008967125
33,140,206.06814584701337
34,140,209.5649059622238
35,140,219.63517823988047
36,140,240.25110747224255
37,140,229.3245522382269
38,140,235.78505358735552
39,140,268.07279417646623
40,140,286.13794934116925
41,140,331.4179838880708
42,140,334.5076502995161
43,140,325.21854462282784
44,140,314.3111002900943
45,140,331.74923117575713
46,140,301.3241711663959
47,140,300.8614244530895
48,140,335.9300512215481
49,140,342.952336069106
50,140,363.49883847638176
51,140,357.9041297251844
52,140,352.07427391629784
53,140,343.59938067105514
54,140,358.461449146244
55,140,340.40331408690537
56,140,315.48905866415777
57,140,330.09056085342183
58,140,312.51265199192443
59,140,295.2305306684764
60,140,291.6519979818761
61,140,302.2149250905685
62,140,282.0017490288785
63,140,289.99314637443086
64,140,287.8501176612854
65,140,319.6851524660144
66,140,337.2878489408934
67,140,364.0120695922055
68,140,410.05379889757165
69,140,401.2032938841934
70,140,400.3925169201921
71,140,355.2162687595555
72,140,340.31809489593707
73,140,337.9526490731521
74,140,342.46447693014903
75,140,360.67747006215376
76,140,356.44745289486895
77,140,348.1379350194705
78,140,353.0931498127548
79,140,351.6904339792516
80,140,335.3297805549316
81,140,365.28616243240464
82,140,369.5105867132451
83,140,364.1462576728525
84,140,342.7441341899972
85,140,330.8133061917493
86,140,324.08721332159934
87,140,323.58242935622775
88,140,324.084962168904
89,140,332.0526017372615
90,140,343.847649794442
91,140,336.86382535548245
92,140,313.10611890835577
93,140,297.75948313833106
94,140,289.34092983583747
95,140,303.7657103890165
96,140,294.34074029120535
97,140,295.24072188725614
98,140,310.89406333570264
99,140,313.28843967481413
100,140,332.2167431347591
101,140,363.16711192235016
102,140,375.0420841062495
103,140,354.30443666696993
104,140,348.1714542261178
105,140,312.652658897261
106,140,311.5501810904387
107,140,341.2209079119346
108,140,329.21081400484275
109,140,321.38822388799406
110,140,312.5779303272841
111,140,312.66980393227465
112,140,287.7817629018873
113,140,284.6147792073631
114,140,267.8530771824047
115,140,276.5237924383428
116,140,283.69344357182905
117,140,297.9968840918157
118,140,299.11762164267714
119,140,299.31198285930236
120,140,309.16395617988985
121,140,295.24786192616284
122,140,297.2440976608707
123,140,329.59216891879186
124,140,336.42063616554685
125,140,360.18171046261097
126,140,365.1225456158655
127,140,343.52462902487343
128,140,342.4704829069204
129,140,323.3496414668546
130,140,343.89493586901443
131,140,345.9475189622319
132,140,339.517734920812
133,140,351.6297585379114
134,140,307.9021003447485
135,140,321.6450978723124
136,140,310.9911266456537
137,140,305.8359960175859
138,140,326.4993289458532
139,140,332.5849953313921
1,141,0.37542636933022655
2,141,4.044512623001238
3,141,9.72285904706475
4,141,20.05138776055266
5,141,26.246603126206765
6,141,30.337634724297235
7,141,48.762757158424336
8,141,66.8278796723204
9,141,74.81465222285968
10,141,87.43787883172013
11,141,96.71370125232995
12,141,123.4281526285013
13,141,104.81259413626839
14,141,107.2704961437911
15,141,122.63210216521972
16,141,107.35186434580021
17,141,113.12251542247856
18,141,111.45850624068753
19,141,120.1494042727583
20,141,131.477037603297
21,141,131.19992825770075
22,141,139.74504155700242
23,141,154.9376895907424
24,141,164.02184823996686
25,141,173.04807945985905
26,141,176.49206833510146
27,141,171.45102808581964
28,141,201.38662564434895
29,141,185.73236135511112
30,141,192.5355414201316
31,141,197.1813957395053
32,141,194.38156545742257
33,141,205.86832619204122
34,141,212.8585802520783
35,141,231.5156136012628
36,141,244.85870615218099
37,141,243.79925644834586
38,141,257.1615218275547
39,141,269.05295309601973
40,141,291.8763859831705
41,141,342.26433204916714
42,141,321.3326062119105
43,141,323.25248801474686
44,141,332.3760420435576
45,141,305.4597576407733
46,141,295.7270572470236
47,141,323.2766833493066
48,141,348.27240682910656
49,141,365.0588329368546
50,141,358.7270430672941
51,141,344.54846042406706
52,141,378.9669861239788
53,141,340.00385392829486
54,141,357.1544354770593
55,141,333.4082212302022
56,141,329.1990268205391
57,141,313.3163711925148
58,141,313.92756854526783
59,141,310.6173101673956
60,141,320.6627111839792
61,141,289.9263514626511
62,141,288.48266588888254
63,141,291.5826375082954
64,141,318.8411795738051
65,141,337.0191783796145
66,141,334.63462297229796
67,141,390.3146597092223
68,141,411.5432928800034
69,141,409.22101018400423
70,141,382.13781020129625
71,141,352.7869847423419
72,141,348.10281930072193
73,141,344.74855970195955
74,141,350.72384636934225
75,141,366.7787327567988
76,141,347.97738585161767
77,141,361.37060553448794
78,141,340.8833961032087
79,141,347.45980022064293
80,141,364.8071288178783
81,141,379.5551065797891
82,141,371.66831356302106
83,141,344.2000505161125
84,141,326.41405387303774
85,141,330.6642987739214
86,141,316.47876475599685
87,141,328.8060574382648
88,141,318.684674834678
89,141,342.13967382015613
90,141,336.9233113169421
91,141,313.89890399938906
92,141,305.8930811117219
93,141,285.42135957382555
94,141,295.6473191706248
95,141,298.9585847389481
96,141,301.8422170341353
97,141,308.0899224310969
98,141,321.64912187642494
99,141,335.34008508374194
100,141,356.26630108402844
101,141,357.4554435699396
102,141,364.1121730001379
103,141,358.8976352079836
104,141,316.5857639303643
105,141,314.6331274201304
106,141,332.5127055728095
107,141,329.43652523924766
108,141,323.8765952936436
109,141,311.0736129754393
110,141,308.1100091105882
111,141,300.3983061307528
112,141,293.6096434505254
113,141,276.39711084723405
114,141,280.6198969168821
115,141,280.12673385665113
116,141,291.65842828357063
117,141,297.4928396044008
118,141,302.076680319504
119,141,322.33951048447875
120,141,295.7802745357495
121,141,298.18595290276954
122,141,328.54119069459944
123,141,342.2632550332742
124,141,357.86030174038905
125,141,363.91714940954694
126,141,343.67141047608243
127,141,345.9156191518182
128,141,319.8855915904943
129,141,342.6098824880519
130,141,352.3337392615211
131,141,337.31559283757827
132,141,350.4503765207095
133,141,308.1955643476657
134,141,321.9958861638708
135,141,311.24496661201937
136,141,305.65506515045655
137,141,326.7604334346002
138,141,332.2275678138929
139,141,335.5526184213561
140,141,335.55085978691636
1,142,0.40829508110347457
2,142,4.0550498420712096
3,142,10.311385709709814
4,142,18.961636128672232
5,142,25.57595715718244
6,142,33.26872220300596
7,142,46.53708817781014
8,142,64.46548785261527
9,142,71.70690584519662
10,142,91.38725020236767
11,142,94.28741216686096
12,142,110.8090996023532
13,142,103.26960811793776
14,142,115.93406647168605
15,142,124.55478542152558
16,142,104.97369856112064
17,142,106.97234446148738
18,142,112.73280480164689
19,142,121.68116030387341
20,142,133.07374612402756
21,142,133.6376119871863
22,142,140.79217674401863
23,142,163.66483401981043
24,142,159.38356677856473
25,142,172.57415810590066
26,142,180.41905461546153
27,142,181.63337940630583
28,142,193.48742467576446
29,142,188.05489010459118
30,142,191.19143324019583
31,142,193.22017496472762
32,142,200.6909906600063
33,142,202.10449553253736
34,142,213.16603220143253
35,142,242.1057794920962
36,142,257.2326796561429
37,142,246.75492713328813
38,142,261.3331916028798
39,142,289.56771821099375
40,142,312.0352097012554
41,142,316.58751203734903
42,142,313.1704111769874
43,142,337.81239890984324
44,142,324.0425722368806
45,142,293.3116500311275
46,142,312.698582829702
47,142,315.52955329757333
48,142,358.8218455518009
49,142,368.99669388617406
50,142,346.560552185337
51,142,366.8362358602658
52,142,354.5704938593079
53,142,342.49743718481176
54,142,346.6085069575177
55,142,334.5309549663292
56,142,317.30568532943477
57,142,324.179229399394
58,142,324.8073488538965
59,142,316.963090046049
60,142,310.717691447124
61,142,294.47774676892243
62,142,302.67165861078036
63,142,300.49123951917187
64,142,344.5927473345909
65,142,317.99179842388907
66,142,378.3505896168239
67,142,413.7671593886123
68,142,427.5975837904988
69,142,395.60313017202424
70,142,384.40336145382577
71,142,345.59418453835093
72,142,349.4529506348579
73,142,354.8281920826776
74,142,376.96512214752926
75,142,347.58776116268405
76,142,346.7369609221101
77,142,341.5262998677199
78,142,351.7616074660943
79,142,362.211983533391
80,142,366.2109006941273
81,142,363.86977398727595
82,142,350.51754589975036
83,142,325.7962739146419
84,142,338.4183322604136
85,142,322.39659406335846
86,142,320.63669803063755
87,142,324.1679910705823
88,142,335.2731588981508
89,142,337.89355998880654
90,142,318.97285153307735
91,142,303.21787981445016
92,142,294.15106035197067
93,142,295.3406057308051
94,142,298.47272891071515
95,142,305.4689945341933
96,142,301.4334374231924
97,142,315.77225660457253
98,142,330.3807974789099
99,142,345.7248355612621
100,142,358.6745278209905
101,142,359.0051309692405
102,142,347.78247303926673
103,142,312.8932151434889
104,142,310.19848793872325
105,142,323.5632980425883
106,142,331.63471374902264
107,142,328.0371948429435
108,142,306.51303530534216
109,142,312.16350244879595
110,142,309.57663297504365
111,142,292.572487050333
112,142,275.6513352964008
113,142,273.01321490187723
114,142,279.9432514343298
115,142,292.20214316853884
116,142,295.58133164256316
117,142,299.2993705376854
118,142,322.0151177423804
119,142,297.8620883006927
120,142,300.0272340004867
121,142,328.2340031603708
122,142,342.71345533730624
123,142,358.46439616010616
124,142,361.32694631568927
125,142,343.7552285634096
126,142,343.78665841478977
127,142,320.68258896861107
128,142,341.13554867665033
129,142,347.4692452357555
130,142,336.23043346237733
131,142,347.8266055725831
132,142,309.5856125416787
133,142,322.68066756953823
134,142,312.71423120000975
135,142,304.08366746858076
136,142,326.5952774428402
137,142,330.01021549735555
138,142,334.04349885858085
139,142,335.55085978691636
140,142,337.31281505524333
141,142,339.2635902797366
1,143,0.43113295366169935
2,143,4.075922620772689
3,143,11.559181360206582
4,143,19.136566452463885
5,143,24.375792327265444
6,143,31.01263206416377
7,143,47.625895620700796
8,143,63.92682144522024
9,143,71.957693414957
10,143,86.03663165286083
11,143,95.45147233791735
12,143,99.1187661594148
13,143,99.50838038460176
14,143,122.184685083007
15,143,113.40465368437033
16,143,104.1684838116655
17,143,109.66877789403627
18,143,119.02611166674681
19,143,123.6509165962738
20,143,133.9254434613681
21,143,141.8229847845423
22,143,144.72829075747404
23,143,177.89567271427632
24,143,184.866418449285
25,143,181.2783093647689
26,143,175.34696823090115
27,143,186.76412467466636
28,143,190.24983000087386
29,143,194.23637784214253
30,143,200.44351240820302
31,143,201.17692566395434
32,143,203.4484269872428
33,143,205.47758673688676
34,143,229.7895140152481
35,143,260.25625346913245
36,143,250.25876495178613
37,143,252.58329870358753
38,143,276.4764855174874
39,143,304.9151214947053
40,143,313.89690503930456
41,143,309.2342983693756
42,143,325.588657511526
43,143,323.01207106498487
44,143,318.9800610803029
45,143,302.6899841360662
46,143,315.7731186222871
47,143,363.1357650886504
48,143,365.14155831364496
49,143,358.3018815095753
50,143,351.4110280813393
51,143,366.39471166428916
52,143,352.274122984204
53,143,365.5881173135516
54,143,373.9951036077541
55,143,335.85480955375755
56,143,315.2052598895534
57,143,322.51302855791215
58,143,314.36592885503006
59,143,315.11179801862266
60,143,298.99827836662064
61,143,313.1762705546592
62,143,309.2222227385635
63,143,332.98653051581636
64,143,331.2493977213489
65,143,354.82654621842875
66,143,386.11659534379015
67,143,422.49691219453405
68,143,408.41399230248754
69,143,402.99510554282983
70,143,380.30182149781336
71,143,362.6943133778144
72,143,367.3322156701807
73,143,376.60911810209035
74,143,361.0968022919583
75,143,344.2113830288557
76,143,363.8564832520966
77,143,353.7306309922946
78,143,353.4334275877645
79,143,354.6000898254181
80,143,361.63372905984926
81,143,357.89342036823206
82,143,331.44010666355484
83,143,343.9416320488282
84,143,331.81152135241746
85,143,324.28355065138936
86,143,327.54065271114615
87,143,326.13337648320913
88,143,336.6156859531176
89,143,326.7995070516743
90,143,305.48429663455903
91,143,305.9865447333376
92,143,291.60513008211376
93,143,299.53019020094956
94,143,319.69180130191256
95,143,301.47877981853867
96,143,312.0348636917906
97,143,327.26979781868937
98,143,342.9091123067391
99,143,347.6108632788923
100,143,362.9996095512498
101,143,356.86831339894536
102,143,322.6863370947397
103,143,308.06638336659324
104,143,316.17922492004874
105,143,340.4093269766373
106,143,323.2163887875912
107,143,304.56790106418293
108,143,304.93462116917595
109,143,312.4409641446014
110,143,287.41621047580463
111,143,276.25100020722874
112,143,274.70634260564725
113,143,270.00692300731697
114,143,290.2216967827691
115,143,301.1207516034257
116,143,294.7231495306987
117,143,308.8059635811294
118,143,299.40409912396336
119,143,297.7440762937563
120,143,322.95077294873545
121,143,340.1649866099295
122,143,363.20817526870206
123,143,355.0556506030668
124,143,344.12785078425946
125,143,341.14384643665073
126,143,313.08884112348176
127,143,333.97266219520134
128,143,344.27866900852365
129,143,335.27078991188233
130,143,356.00233180525265
131,143,308.2706160108154
132,143,325.2462132018465
133,143,313.1409989977967
134,143,305.19214336230186
135,143,331.0772111028519
136,143,329.37683059776214
137,143,334.92557678214604
138,143,331.38234550941775
139,143,337.1297666531244
140,143,339.2635902797366
141,143,344.5115877954543
142,143,354.43262715234295
1,144,0.44437624325795416
2,144,4.287856163550185
3,144,10.524110972898109
4,144,19.51384979792895
5,144,23.356681714894005
6,144,31.73209694391749
7,144,47.00441066944348
8,144,61.81857154532571
9,144,73.75532103823915
10,144,80.31333234334306
11,144,92.53823790142104
12,144,98.96867213693342
13,144,91.67579132543246
14,144,110.53583071835625
15,144,106.54317078863616
16,144,100.49349305996512
17,144,111.0399715325204
18,144,111.10106367066153
19,144,124.3902538753123
20,144,127.54107235547526
21,144,143.23720726874348
22,144,150.28769812783173
23,144,175.0630799289194
24,144,188.39701409254832
25,144,190.80877731760197
26,144,187.62956309903225
27,144,196.08446640686682
28,144,188.95319103148447
29,144,203.2588855528893
30,144,211.78185582930476
31,144,215.90806906247255
32,144,213.8699456045594
33,144,217.30592426887006
34,144,235.14245804356693
35,144,263.76957566424187
36,144,263.7767323895504
37,144,268.3707782615368
38,144,264.2118349235673
39,144,310.2172857359043
40,144,299.01809912129795
41,144,318.65578423611294
42,144,328.39998468102675
43,144,306.61564486153253
44,144,294.1318713213467
45,144,322.0116345587477
46,144,356.9556990971329
47,144,353.430280027914
48,144,366.4755004817654
49,144,360.79193174930265
50,144,366.85725455031064
51,144,373.360503699947
52,144,364.54977959376123
53,144,375.3397148239262
54,144,355.6653087791133
55,144,312.9046191583307
56,144,319.8745475497577
57,144,315.94254563058064
58,144,310.97798261848146
59,144,302.84743309242197
60,144,308.9272713349412
61,144,325.7613604569296
62,144,312.27701792606376
63,144,321.30723533116117
64,144,354.4555187065357
65,144,366.70054250833545
66,144,416.2629233194962
67,144,409.24107843827323
68,144,414.33254551042904
69,144,408.71789226347755
70,144,359.45317252709066
71,144,379.71780994367396
72,144,378.4585809856944
73,144,374.26514659463055
74,144,353.394881727666
75,144,365.51334734181336
76,144,351.1029913474571
77,144,362.55964007643183
78,144,366.64453457144947
79,144,378.2229292958228
80,144,355.7364731977738
81,144,331.87719812185065
82,144,332.43411604633343
83,144,334.24061694309574
84,144,327.520894774964
85,144,320.96991295550805
86,144,309.4836301052637
87,144,335.6538878924969
88,144,335.389577627772
89,144,313.7602505564986
90,144,298.74703661068514
91,144,287.0269588893902
92,144,303.64946796911596
93,144,318.42146677149304
94,144,300.3473863464889
95,144,307.7878815633919
96,144,321.7283053019919
97,144,343.17974843203723
98,144,354.7428288227152
99,144,354.4350645798826
100,144,355.0618291808895
101,144,326.82075853316087
102,144,320.55355632867276
103,144,316.45236879492643
104,144,334.085772520817
105,144,333.7072703201132
106,144,323.377530949951
107,144,300.94600523417716
108,144,308.68790473098466
109,144,292.9123106194858
110,144,275.16728993677134
111,144,275.39477088953646
112,144,277.13324157056076
113,144,284.1080076064189
114,144,298.59651062649493
115,144,293.60314136219966
116,144,302.76599288682047
117,144,303.70664468625034
118,144,296.8186526998962
119,144,325.5183068667102
120,144,343.89490185841584
121,144,355.87337603293935
122,144,354.4191690062879
123,144,344.9776776087013
124,144,328.8135280245221
125,144,311.95320928156036
126,144,331.4386045417187
127,144,346.0308748553509
128,144,339.3114819198793
129,144,354.9093150389527
130,144,310.4361097123636
131,144,321.29728808806044
132,144,312.1935975475849
133,144,306.86811972363205
134,144,313.0421142188973
135,144,330.22228940615787
136,144,335.25017970541734
137,144,330.8999439620139
138,144,336.2255635760135
139,144,339.47631879831664
140,144,342.1882413187389
141,144,352.4270713437791
142,144,358.2421202256205
143,144,383.6507444673756
1,145,0.4691315712006722
2,145,4.639498875876006
3,145,11.244493213106994
4,145,18.950303700679058
5,145,22.59209214049935
6,145,32.6084844244532
7,145,47.11882212047208
8,145,56.449978579461394
9,145,77.60962776107954
10,145,85.25842770007384
11,145,91.43257995844202
12,145,92.59802814910233
13,145,92.38655578873394
14,145,103.79154846205809
15,145,103.77711318569604
16,145,101.08885363401225
17,145,102.47328400436622
18,145,112.48890858531033
19,145,124.4506953403901
20,145,138.82318379548283
21,145,149.2364253886756
22,145,161.35141241074263
23,145,177.09995500993404
24,145,186.0317697263943
25,145,191.05268947727117
26,145,183.72691839468587
27,145,194.1688120977097
28,145,197.21098032309342
29,145,205.48699303518535
30,145,214.63004033496853
31,145,230.33122748316413
32,145,234.26104123353954
33,145,241.90804922530901
34,145,261.13324995481554
35,145,287.7378918722599
36,145,280.3986200827518
37,145,281.11444560843586
38,145,310.2145256387078
39,145,316.0101629401213
40,145,311.14854660814365
41,145,322.6247552129768
42,145,334.94942617630113
43,145,310.2501743838203
44,145,315.9153226211091
45,145,348.8526070953212
46,145,362.8413819968872
47,145,357.23585512815316
48,145,380.4547120504722
49,145,368.8941615625197
50,145,374.567274328175
51,145,360.94787065367586
52,145,363.06432971713787
53,145,367.47430485772355
54,145,325.87811391498013
55,145,314.33370128371695
56,145,326.9207770179477
57,145,300.54300537295154
58,145,301.6895890952979
59,145,294.81459085826276
60,145,311.72597572089586
61,145,331.3219013301984
62,145,342.443250642984
63,145,336.8608818620015
64,145,355.029967707529
65,145,364.30119587198914
66,145,415.01640793105327
67,145,411.94311993870247
68,145,416.68616886637636
69,145,388.6091891574357
70,145,386.8124702873239
71,145,389.10485156708694
72,145,377.2635642554333
73,145,356.9286268283451
74,145,343.36142024403625
75,145,361.6705451329471
76,145,376.07280239899285
77,145,354.91099006946723
78,145,372.149855217079
79,145,362.1410317658032
80,145,341.6094852604679
81,145,336.44592139476
82,145,339.8993913536957
83,145,332.6600503495114
84,145,324.0399423609018
85,145,302.9006230073749
86,145,333.5027230772236
87,145,344.8800430615468
88,145,322.2588253891654
89,145,312.09239227633407
90,145,299.99313208334047
91,145,287.1367137318012
92,145,315.6159690755547
93,145,296.28261182117075
94,145,305.15517331267074
95,145,319.2355836201566
96,145,346.2884513082924
97,145,342.43672062024456
98,145,357.30916464592696
99,145,355.211252275538
100,145,320.72615900347716
101,145,321.8822258584634
102,145,318.00301758442583
103,145,335.5074749247698
104,145,334.31892321800655
105,145,321.47594956133815
106,145,299.9723647218
107,145,307.0390643207275
108,145,308.95179018695035
109,145,273.50818818440666
110,145,280.8454663098998
111,145,279.01730214107045
112,145,286.85569918861177
113,145,296.7451376097614
114,145,292.9890536352976
115,145,309.3803117942328
116,145,297.4756799484451
117,145,304.77612255837494
118,145,328.3475348015908
119,145,341.33442533062004
120,145,349.5826120742667
121,145,357.8873011965452
122,145,347.3223459730862
123,145,327.2766734692338
124,145,311.62142103737693
125,145,321.4128844886956
126,145,342.6249444663503
127,145,335.2884090862468
128,145,345.48312575596213
129,145,311.6142790764641
130,145,322.22338758461797
131,145,309.600842548143
132,145,301.86799555403456
133,145,312.75603660999724
134,145,329.9406795904866
135,145,333.29370375962657
136,145,334.7552898557493
137,145,338.08907114667835
